,Questions,answer_A,answer_B,answer_C,answer_D,Correct_answer
90,"What did electrical engineering professor, Dr. Brent Townshend, invent in 1996?
",The 56K modem,Potato Chips,Bookshelf speakers,The remote control locator,The 56K modem
91,"What did George Crum invent at the Moon Lake Lodge resort in Saratoga Springs, New York?
",The remote control locator,The potato chips,Bookshelf speakers,The 56K modem,The potato chips
92,"In 1971, this programmer implemented the first email system capable of sending mail between users on different hosts connected to the ARPANET.
",David Thomson,John Tomlinson,Mark Thomson,Ray Tomlinson,Ray Tomlinson
93,"This device, named Missing Link,  was invented by twin sisters Kelli and Vanessa Dunn.
",The remote control locator,The bookshelf speakers,The 56K modem,The microphone,The remote control locator
94,"In 1986, this musician, famous for performing the song  Johnny B. Goode, became the first person inducted into the Rock and Roll Hall of Fame.
",Bill Haley,Chuck Berry,Elvis Presley,Jerry Lee Lewis,Chuck Berry
95,"This actor, who plays Dr. Norman in What Lies Beneath, is also a licensed pilot of both planes and helicopters.
",John Travolta,Anthony LaPaglia,Ralph Finnes,Harrison Ford,Harrison Ford
96,"How old was Cio-Cio-San, a character in Giacomo Puccinis opera, Madame Butterfly ?
",15,20,19,21,15
97,"This number is usually associated with the unknown and the bad luck. A fear of this number is known as triskaidekaphobia.
",6,13,9,666,13
98,"This is the number of heavens in Islamic tradition. It is also the figurative number of seas.
",11,3,4,7,7
99,"50 years of marriage are known as this.
",Pearl anniversary,Diamond anniversary,Gold anniversary,Platinum anniversary,Gold anniversary
100,"The first Soviet nuclear ballistic submarine was called K-(this number).
",18,17,19,21,19
101,"This is the number of points outlined by president Woodrow Wilson for reconstructing a new Europe following World War I.
",12,24,14,27,14
102,"One of these statements about the enigmatic number 23 is wrong.
",Each parent contributes 23 chromosomes to the DNA of a child.,Julius Caesar was stabbed 23 times when he was assassinated.,All statements are in fact true.,"The Knights Templar had 23 Grand Masters, the last being Jacques de Molay.",All statements are in fact true.
103,"According to Douglas Adams book The Hitchhikers Guide to the Galaxy, this number is the answer to the Ultimate Question of Life, the Universe and Everything.
",37,53,42,27,42
104,"Muslims pray to Allah five times a day.
",False,True,,,True
105,"This is the number of syllables in a haiku (a very short Japanese poetic form).
",41,35,28,17,17
106,"This is the total number of books in the New Testament of the Holy Bible.
",27,57,37,17,27
107,"In this movie Eminem plays the main character, whose name is Jimmy B-Rabbit Smith, Jr.
",Torrance Rises,The Wash,8 Mile,The Slim Shady Show,8 Mile
108,"This comedian stars in Who Framed Roger Rabbit (a 1988 motion picture).
",Jim Varney,Bob Hoskins,Jim Carrey,Danny DeVito,Bob Hoskins
109,"The young of which of these animals is not called a joey?
",dog,opossum,wombat,kangaroo,dog
110,"In these fractions, used by ancient Egyptians, the numerator is 1 and the denominator is a positive integer.
",algebraic fractions,decimals,continued fractions,unit fractions,unit fractions
111,"What is the name of the informal association of people who can trace their ancestry to the original Virginian colonists from England?
",First children of Virginia,First Settlers of Virginia,First Families of Virginia,Founders of Virginia,First Families of Virginia
112,"Which collective noun denotes a group of owls?
",parliament,descent,dule,covey,parliament
113,"Which battleship of the Imperial Japanese Navy was sent on a suicide mission in 1945, during the invasion of Okinawa?
",Yamato,Kamikaze,Tojo,Noh,Yamato
114,"This word deriving from Latin refers to the act of throwing someone or something out of a window.
",defenestration,sylvan,peloton,homunculus,defenestration
115,"Which word was coined by philosopher and theologian, William Whewell in 1833?
",holography,magenta,scientist,trastevere,scientist
116,"What was the first word addressed to Mission Control by Neil Armstrong, when his craft landed on the Moon on July 20, 1969?
",One,Buzz,Roger,Houston,Houston
117,"The Cretaceous-Tertiary event, also known as KT boundary, refers to what?
",a period of massive extinction of species,The destruction of the largest pyramid in the Western hemisphere,the first recorded devastating tsunami,None of these,a period of massive extinction of species
118,"Sapphire is usually associated with this month.
",November,December,October,September,September
119,"One of the following pairs (month - the gem associated with it) is wrong.
",February - Peridot,December - Turquoise,March - Aquamarine,June - Pearl,February - Peridot
120,"Is the diamond linked with a spring month?
",Yes,No,,,Yes
121,"There is a particular connection between birth stones and months.
",True,False,,,False
122,"The birth stones associated with March, September and December can all be found in this color.
",Blue,Green,Pink,White,Blue
123,"History records the fact that a Roman senator named Nonius chose exile rather than surrender his precious stone to Mark Anthony. This is Nonius gem stone.
",Ruby,Opal,Tourmaline,Zircon,Opal
124,"In chemistry, if you mix an acid with a base you would get these chemicals.
",Water and carbon dioxide,Carbon dioxide and water,Water and a salt,A salt and oxygen,Water and a salt
125,"Which was the first car model to sell one million cars in one year?
",Corvette,Chevy Impala,Volkswagon Beetle,Toyota Corolla,Chevy Impala
126,"Which company built the A6M, aka Zero -- the fighter aircraft  that was used in the attack on Pearl Harbor?
",Toshiba,Isuzu,Mitsubishi,Mikayashi,Mitsubishi
127,"Which U.S. President is famous for saying I choose not to run?
",Calvin Coolidge,Herbert Hoover,John Tyler,Warren G. Harding,Calvin Coolidge
128,"What type of chocolate contains the most  flavonoids and may help lower your cholesterol?
",Chocolate with almonds,Milk chocolate,White chocolate,Dark chocolate,Dark chocolate
129,"How much did the USA pay Russia for Alaska?
",$72 million,$720 million,"$720,000",$7.2 million,$7.2 million
130,"At what temperature is the Fahrenheit temperature equal the Celsius temperature?
",0 degrees,-40 degrees,4 degrees,-4 degrees,-40 degrees
131,"What musical instrument made jazz performer Lionel Hampton famous?
",Trombone,Drums,Clarinet,Vibes,Vibes
132,"What are the only two landlocked countries in South America ?
",Bolivia and Paraguay,Paraguay and Uruguay,Bolivia and Uruguay,Colombia and  Ecuador,Bolivia and Paraguay
133,"The real McCoy refers to the man who invented this.
",The train throttle,The sewing machine,The train coupling,The locomotive self-lubricator,The locomotive self-lubricator
134,"Which word means a practitioner of the martial art of Okinawan origin, karate?
",Konyico,Karateka,Sojin,Samurai,Karateka
135,"Which of these Biblical characters is known to have the greatest number of children?
",Jacob,King Saul,David,Joshua,David
136,"Which device was patented in 1970 by  Douglas Engelbart, an American inventor of Norwegian descent?
",The traffic light,The computer mouse,The internal combustion engine,The can opener,The computer mouse
137,"When did the famous American crooner Nat King Cole and his daughter Natalie Cole record their hit song, Unforgettable鈥?
",in 1989,Never,in 1990,The date was never officially revealed,Never
138,"What does the Yiddish word Bupkis mean in English?
",None,Nothing,Never,Rubbish,Nothing
139,"In ancient times, which stone was believed to protect from drunkenness?
",amethyst,ruby,emerald,onyx,amethyst
140,"Nicknamed Mighty Mo (or Big Mo), this Iowa-class battleship from the end of World War II was the last battleship built by the United States.
",USS Missouri,USS Illinois,USS Idaho,USS Minnesota,USS Missouri
141,"British musician, singer, and songwriter Elvis Costello was born Declan Patrick Aloysius MacManus.
",True,False,,,False
142,"In what year did French mechanic Nicolas Joseph Cugnot invent the first self-propelled road vehicle?
",1891,1824,7874,1769,1769
143,"This is the only RB/soul singer asked by Johnny Carson to perform twice in the same week in The Tonight Show.
",Gladys Knight,Aretha Franklin,Patti LaBelle,Whitney Houston,Patti LaBelle
144,"3M Company was formed in 1902 in Two Harbors, Minnesota near Lake Superior with the intent of selling sandpaper. The company made $22.923 billion USD in 2006 and is famous for several inventions, including Scotch tape. What does 3M stand for?
",The number 3000,Minnesota Mining and Manufacturing Company,The year 3000 A.D.,"Michaels, McCallister and Murphy",Minnesota Mining and Manufacturing Company
145,"Having won 6 Tony Awards, including Best Musical, this 1950s production is a modern retelling of the Faust legend. Its main characters are Mr. Applegate, Joe Boyd and Lola.
","Hello, Dolly!",The Music Man,Guys and Dolls,Damn Yankees,Damn Yankees
146,"Born in Vladivostok, Russia in 1920, this Academy Award-winning actor is best know for playing King Mongkut of Siam 4,626 times onstage. He also reprised the role in the film version of the musical.
",Telly Savalas,Yul Brenner,Lee J. Cobb,Peter Sellers,Yul Brenner
147,"This country is a founding member of the European Union and the United Nations and one of the five permanent members of the United Nations Security Council. It is visited by over 75 millions tourists annually.
",Germany,France,Spain,England,France
148,"Originally entitled Desert Song and released in 1972 by the band America, this song was banned in Kansas City for its supposed drug references.
",Im Waiting for the Man,A Horse with No Name,Puff the Magic Dragon,Heart of Gold,A Horse with No Name
149,"Author Marianna Mayer describes this mythical creature as the only fabulous beast that does not seem to have been conceived out of human fears. In even the earliest references he is fierce yet good, selfless yet solitary, but always mysteriously beautiful. He could be captured only by unfair means. What creature is this?
",Satyr,Griffin,Unicorn,Phoenix,Unicorn
150,"This Shakespearean play is referred to as The Scottish Play or The Scottish King by most actors and theater people since it is considered bad luck to mention the name of the play.
",King Lear,Othello,Macbeth,Hamlet,Macbeth
151,"The average person can live this number of days without water.
",11,4,21,31,11
152,"Clocks made before 1687 had only one hand.
",True,False,,,True
153,"The first couple to be shown in bed together on prime time television was this.
",Johnny and Mary Kay Stearns,The Simpsons,The Jetsons,The Adams,Johnny and Mary Kay Stearns
154,"He was the only US President to win the Pulitzer Prize.
",Woodrow Wilson,Dwight D. Eisenhower,Lyndon B. Johnson,John F. Kennedy,John F. Kennedy
155,"Some sources claim the youngest pope was Benedict IX (1032 A.D.), elected at this age.
",21,9,16,12,12
156,"Each king in a deck of playing cards represents a great king from history.
",True,False,,,True
157,"According to GlobalNet UK, less than what percentage of 500 Chinese cities surveyed have clean air?
",15%,24%,30%,1%,1%
158,"Tegestology is the hobby of collecting this.
",Beer mats,Coffee spoons,Bottle labels,Bottle lids,Beer mats
159,"Who invented the ball point pen?
",Elias Schaeffer,Elias Howe,John Fitzsimmons Waterman,Jozsef Laszlo Biro,Jozsef Laszlo Biro
160,"The idea of a helicopter was first documented by this man.
",Sikorsky,Einstein,Aristotle,Leonardo Da Vinci,Leonardo Da Vinci
161,"What was the first product to have a bar code?
",Scotts Tissue,Pez candy,Bounty bar,Wrigleys gum,Wrigleys gum
162,"What do we call a storage place for bees?
",A bee zoo,Apiary,Asterciary,Aviary,Apiary
163,"Former NBA coach Frank Layton once fined small forward Adrian Dantley thirty pieces of silver.  What did Layton say the fine was for?
",Being late to three  practices in a row,Betrayal,Asking to be traded,Missing three foul shots in a row,Betrayal
164,"Which of these elements has the highest melting point?
",Nitrogen,Hydrogen,Oxygen,Carbon,Carbon
165,"King John Sobieski of Poland saved Vienna from Ottoman invaders. In his honor something new was invented.  What was it ?
",The Polish saddle,The  epee,Heeled boots,The bagel,The bagel
166,"It has an unemployment rate  of 15%. According to the 2000 Census it is the poorest of   the 100 largest US Cities.  Which city is it?
",Newark,New Haven,Detroit,Boca Raton,Detroit
167,"This historical event occured in 1881 in the United States. It has been the  story line for at least 4 major motion pictures. What was this event?
",The Little Big Horn,The Gunfight at the O.K. Corral,The  Rise of the KKK,The  Attack of the 600,The Gunfight at the O.K. Corral
168,"Which President ended Reconstruction ?
",Hayes,Grant,Garfield,Arthur,Hayes
169,"What percentage of women do not wear the correct bra size?
",50-75%,20-40%,30-40%,10-15%,50-75%
170,"How often should a woman change her bra?
",every 9 months,every 6 months,every 5 weeks,once a 1year,every 6 months
171,"What price did someone pay for Marilyn Monroes bra that she wore in the 1959 movie Some Like It Hot?
","$4,000","$14,000","$10,000","$1,000","$14,000"
172,"What year did the bra first appear?
",4000 BC,2000 BC,1000 BC,3000 BC,2000 BC
173,"What year did Mary Phelps Jacobs create the first modern bra after getting mad at her hard bodice? She covered its bones with silk handkerchief and attached it with a couple of cords.
",1912,1920,1925,1913,1913
174,"This famous bra brand was introduced to the USA in May 1994.  It started selling at a rate of one every 15 seconds at the initial retail price of $26.
",Bali,Wonderbra,La Perla,Victorias Secret,Wonderbra
175,"The average woman will wear different bra sizes in her life, due to gravity, pregnancy and weight changes. How many times will she change her size?
",8,3,6,5,6
176,"A woman in the final stage of her pregnancy should not wear under-wired bras.
",True,False,,,True
177,"There are cases of heterosexual men wearing bras to hide his enlarged chest.  What is the name of the disease that causes this hormonal defect?
",Hepatitis,Gynecomastia,Budd-Chiari Syndrome,Caroli Disease,Gynecomastia
178,"Studies have proven that there is a relation between wearing bras and this disease.   Research found that 3 out of 4 women wearing bras 24 hours a day had the chance to get this disease, while women wearing bras for less than 12 hours a day had a 1 out of 152 chance.
",Gynecomastia,Breast cancer,Anemia,Asthma,Breast cancer
179,"What is the missing word in these lyrics taken from a traditional folk song of the Southern United States?
"," other soldier knows her, nobody only me.?",Texas,Jasper,Texas,"eres a yellow rose of ______ Im goin for to see, "
180,"The Yellow River is the second largest river after the Yangtze in what country?
",Australia,Japan,South Africa,China,China
181,"A yellow ribbon is worn to recognize the struggle that men and women face when battling cancer.
",True,False,,,False
182,"Which of the American states below does not have part of the Yellow Stone National Park in it?
",Wyoming,Montana,Idaho,Utah,Utah
183,"What type of insects are yellowjackets which live in colonies and build globular paper nests?
",ants,crickets,wasps,butterflies,wasps
184,"What type of animal is Old Yeller featured in the 1957 classic film Old Yeller?
",Panther,Dog,Grizzly Bear,Mountain Lion,Dog
185,"The Yellow Sea is connected to what ocean?
",Atlantic,Arctic,Indian,Pacific,Pacific
186,"What company produces and distributes the citrus flavored soft drink Mello Yello?
",Pepsi,Coca-Cola,Dr Pepper/Seven Up,Cadbury-Schweppes,Coca-Cola
187,"Two earthquakes with epicenter in northeast Arkansas, caused landslides and geological changes along the Mississippi River. On what date did these two earthquakes take place?
","April 27, 1815","July 23, 1809","August 12, 1823","December 16, 1811","December 16, 1811"
188,"Nails appear on fingers and toes during the 18th week of the development of a fetus.
",True,False,,,True
189,"The term lachanophobia means a fear of what?
",vegetables,beds,doors,llamas,vegetables
190,"Which statement, concerning the vision of owls is true?
",Owls must turn their entire head to change views.,All of these,Owls are far-sighted and unable to clearly see within a few inches of their eyes.,Owls have binocular vision.,All of these
191,"The oldest surviving violin, date-stamped on the inside, is the Charles IX, made in 1564 by which luthier?
",Antonio Stradivari,Pietro Guarneri,Andrea Amati,Andrea Guarneri,Andrea Amati
192,"The painting Mona Lisa by Leonardo da Vinci was stolen on August 21, 1911.
",False,True,,,True
193,"Slugs have how many tentacles on their head?
",8,4,7,3,4
194,"Moe Berg was a professional baseball player, a catcher. Which one of these statements about him is correct?
",He  was the only catcher to catch three no hitters.,He was the last out in Don Larsens perfect game.,He was an international spy.,He was on base when Ruth hit home run number 60.,He was an international spy.
195,"How many legs does a dragonfly have?
",8,0,4,6,6
196,"Which is the only food that never spoils?
",Honey,Potatoes,Pasta,Peanut butter,Honey
197,"Although opponents tried to spread rumors that he was in the KKK, this President completely integrated the U.S. Armed Forces.
",Andrew Johnson,Lyndon Johnson,Hoover,Truman,Truman
198,"Where did the Black Plague  originate?
",Turkey,Italy,Russia,India,India
199,"Who was Aristotles teacher?
",Plato,Ptolemy,Socrates,Alexander,Plato
200,"Who was Aristotles most famous student?
",Phillippus Magnus,Alexander,Erasmus,Ptolemy,Alexander
201,"What is the largest mountain in the western hemisphere?
",McKinley,Pissis,Aconcagua,K2,Aconcagua
202,"What is the largest city on the worlds largest island?
",Rabaul,Frobisher Bay,Godthaab,Weser,Godthaab
